customer_id,name,company,email,subscription_plan,mrr,signup_date,subscription_age_months,total_tickets,unresolved_tickets,escalated_tickets,avg_csat,avg_resolution_hours,payment_delay_days,product_usage_score,health_score,churn_risk_score,churn_flag
CUST-0668,Rohan Verma,Synergy Tech,rohan.verma@synergytech.com,Pro,199.0,2025-06-06,13,2,2,0,1.5,24.0,0,46.3,50,49.37,0
CUST-0669,Noah Kim,Acme Corp,noah.kim@acmecorp.com,Starter,49.0,2025-10-07,8,6,2,2,3.0,17.02,25,65.9,29,70.41,0
CUST-0670,Riley Patel,DataFlow,riley.patel@dataflow.com,Enterprise,799.0,2025-01-30,17,6,3,3,2.83,6.5,0,29.2,21,78.41,0
CUST-0671,Riley Patel,Horizon Labs,riley.patel@horizonlabs.com,Pro,199.0,2025-06-01,13,7,3,2,3.43,21.98,0,88.2,42,57.75,0
CUST-0672,Pat Rodriguez,Nexus Solutions,pat.rodriguez@nexussolutions.com,Pro,199.0,2025-02-06,17,4,4,2,2.75,24.0,7,85.6,24,75.64,0
CUST-0673,Sam Anderson,InnoWave,sam.anderson@innowave.com,Enterprise,799.0,2025-10-15,8,10,6,1,2.8,30.35,3,69.2,19,80.48,0
CUST-0674,Emily Miller,Acme Corp,emily.miller@acmecorp.com,Pro,199.0,2025-02-20,16,9,4,2,2.33,29.56,0,71.8,23,76.15,0
CUST-0675,Aarav Patel,InnoWave,aarav.patel@innowave.com,Enterprise,799.0,2025-08-20,10,2,1,2,2.0,12.3,25,78.9,30,69.11,0
CUST-0676,Morgan Garcia,Apex Global,morgan.garcia@apexglobal.com,Enterprise,799.0,2025-10-16,8,5,3,1,2.2,14.45,0,25.1,36,63.89,0
CUST-0677,Rohan Miller,Horizon Labs,rohan.miller@horizonlabs.com,Pro,199.0,2025-08-08,10,2,1,0,2.0,42.4,0,69.3,64,35.07,0
CUST-0678,Rohan Johnson,Acme Corp,rohan.johnson@acmecorp.com,Enterprise,799.0,2025-04-02,15,5,1,2,3.8,37.55,25,49.9,42,57.61,0
CUST-0679,Emily Garcia,Apex Global,emily.garcia@apexglobal.com,Pro,199.0,2025-04-04,15,3,2,1,2.33,14.9,25,21.8,29,70.15,0
CUST-0680,Chris Chen,Acme Corp,chris.chen@acmecorp.com,Starter,49.0,2025-10-14,8,4,2,0,3.0,8.8,0,35.7,61,38.43,0
CUST-0681,Rohan Patel,Synergy Tech,rohan.patel@synergytech.com,Enterprise,799.0,2025-06-15,12,4,4,1,2.25,24.0,0,79.8,33,66.02,0
CUST-0682,Olivia Rodriguez,ByteWorks,olivia.rodriguez@byteworks.com,Pro,199.0,2025-09-03,10,9,4,4,3.33,39.26,0,82.1,12,87.12,1
CUST-0683,Taylor Jackson,Vanguard AI,taylor.jackson@vanguardai.com,Starter,49.0,2025-10-12,8,6,1,1,3.67,22.8,0,69.1,68,31.76,0
CUST-0684,Jordan Brown,Nexus Solutions,jordan.brown@nexussolutions.com,Enterprise,799.0,2025-07-05,12,2,0,0,4.5,13.6,0,21.6,88,11.84,0
CUST-0685,Chris Taylor,InnoWave,chris.taylor@innowave.com,Enterprise,799.0,2025-08-31,10,6,2,0,4.0,31.02,0,82.0,74,25.8,0
CUST-0686,Aarav Sharma,Nexus Solutions,aarav.sharma@nexussolutions.com,Starter,49.0,2025-08-23,10,6,3,3,2.0,22.17,7,79.1,15,84.29,1
CUST-0687,Sophia Rodriguez,ByteWorks,sophia.rodriguez@byteworks.com,Enterprise,799.0,2025-08-06,10,10,4,1,3.8,19.83,0,79.7,46,53.63,0
CUST-0688,Priya Jones,Vanguard AI,priya.jones@vanguardai.com,Starter,49.0,2025-08-05,11,9,3,2,3.33,33.47,0,67.6,39,60.57,0
CUST-0689,Aarav Rodriguez,Synergy Tech,aarav.rodriguez@synergytech.com,Starter,49.0,2025-06-11,12,5,1,1,3.6,15.25,0,87.5,69,30.45,0
CUST-0690,Rohan Williams,InnoWave,rohan.williams@innowave.com,Enterprise,799.0,2025-06-02,13,7,4,1,2.29,30.63,25,22.3,13,86.48,1
CUST-0691,Chris Miller,Horizon Labs,chris.miller@horizonlabs.com,Starter,49.0,2025-01-09,17,5,2,2,2.6,57.5,7,53.4,27,72.06,0
CUST-0692,Aarav Chen,TechPulse,aarav.chen@techpulse.com,Starter,49.0,2025-03-08,16,9,7,4,1.89,16.65,14,82.3,0,100.0,1
CUST-0693,Aarav Verma,Vanguard AI,aarav.verma@vanguardai.com,Starter,49.0,2025-06-02,13,6,4,1,2.33,15.85,0,21.8,28,71.15,0
CUST-0694,Jordan Davis,CloudScale,jordan.davis@cloudscale.com,Enterprise,799.0,2025-09-19,9,2,2,0,2.0,24.0,0,40.6,54,45.94,0
CUST-0695,Sophia Williams,Acme Corp,sophia.williams@acmecorp.com,Enterprise,799.0,2025-01-09,17,3,3,2,1.67,24.0,14,67.8,17,82.29,1
CUST-0696,Noah Mahato,InnoWave,noah.mahato@innowave.com,Pro,199.0,2025-06-24,12,7,2,3,3.14,31.72,25,65.5,20,79.31,0
CUST-0697,Olivia Rodriguez,Nexus Solutions,olivia.rodriguez@nexussolutions.com,Starter,49.0,2025-01-14,17,10,6,2,2.6,27.65,25,49.2,0,100.0,1
CUST-0698,Chris Taylor,CloudScale,chris.taylor@cloudscale.com,Pro,199.0,2025-03-07,16,3,0,1,3.67,11.27,14,69.2,67,32.15,0
CUST-0699,Dakota Patel,TechPulse,dakota.patel@techpulse.com,Starter,49.0,2025-03-01,16,3,1,2,3.0,11.95,0,87.9,54,45.21,0
CUST-0700,Taylor Smith,QuantumSoft,taylor.smith@quantumsoft.com,Starter,49.0,2025-10-08,8,3,2,0,2.0,19.2,0,21.1,52,47.89,0
CUST-0701,Liam Taylor,Starlight Systems,liam.taylor@starlightsystems.com,Pro,199.0,2025-06-26,12,2,1,2,3.0,27.1,0,46.5,50,49.35,0
CUST-0702,Pat Taylor,QuantumSoft,pat.taylor@quantumsoft.com,Enterprise,799.0,2025-02-09,16,3,2,1,2.67,6.2,14,46.8,41,58.39,0
CUST-0703,Olivia Davis,Horizon Labs,olivia.davis@horizonlabs.com,Starter,49.0,2025-05-07,14,5,1,1,3.0,10.57,0,82.3,64,35.77,0
CUST-0704,Emily Garcia,TechPulse,emily.garcia@techpulse.com,Enterprise,799.0,2025-06-16,12,10,5,3,3.1,23.54,3,15.4,4,95.46,1
CUST-0705,Casey Rodriguez,Starlight Systems,casey.rodriguez@starlightsystems.com,Starter,49.0,2025-07-09,11,9,5,4,2.67,18.27,0,27.2,0,100.0,1
CUST-0706,Riley Anderson,ByteWorks,riley.anderson@byteworks.com,Enterprise,799.0,2025-08-30,10,6,3,3,3.5,12.23,25,89.2,17,82.08,1
CUST-0707,Noah Sharma,Horizon Labs,noah.sharma@horizonlabs.com,Starter,49.0,2025-06-06,13,4,2,4,2.0,43.5,3,39.5,12,87.85,1
CUST-0708,Dakota Sharma,Vanguard AI,dakota.sharma@vanguardai.com,Starter,49.0,2025-04-30,14,7,2,1,4.14,45.38,14,67.7,55,44.49,0
CUST-0709,Noah Thomas,Apex Global,noah.thomas@apexglobal.com,Enterprise,799.0,2025-04-17,14,2,1,1,2.5,25.9,0,81.9,60,39.81,0
CUST-0710,Siddharth Johnson,QuantumSoft,siddharth.johnson@quantumsoft.com,Enterprise,799.0,2025-05-23,13,3,1,0,4.0,6.7,0,79.0,81,18.1,0
CUST-0711,Chris Mahato,Nexus Solutions,chris.mahato@nexussolutions.com,Starter,49.0,2025-09-22,9,10,5,2,2.7,28.62,0,36.8,15,84.72,1
CUST-0712,Sam Chen,Nexus Solutions,sam.chen@nexussolutions.com,Enterprise,799.0,2025-06-05,13,10,4,3,3.2,24.93,7,26.7,12,87.93,1
CUST-0713,Siddharth Verma,Horizon Labs,siddharth.verma@horizonlabs.com,Pro,199.0,2025-07-08,11,3,1,0,3.67,21.3,0,27.0,74,25.97,0
CUST-0714,Priya Verma,TechPulse,priya.verma@techpulse.com,Enterprise,799.0,2025-04-29,14,9,4,0,3.33,17.16,0,82.5,52,47.08,0
CUST-0715,Priya Mahato,DataFlow,priya.mahato@dataflow.com,Enterprise,799.0,2025-03-15,15,3,1,0,4.0,25.1,0,36.0,77,22.4,0
CUST-0716,Sam Anderson,Synergy Tech,sam.anderson@synergytech.com,Starter,49.0,2025-10-20,8,2,1,0,3.0,17.3,0,28.2,68,31.18,0
CUST-0717,Olivia Anderson,InnoWave,olivia.anderson@innowave.com,Enterprise,799.0,2025-08-04,11,7,4,2,2.14,43.7,3,31.5,16,83.51,1
CUST-0718,Rohan Davis,Vanguard AI,rohan.davis@vanguardai.com,Enterprise,799.0,2025-05-12,13,7,3,2,2.57,15.5,14,15.4,19,80.29,0
CUST-0719,Morgan Jackson,Apex Global,morgan.jackson@apexglobal.com,Starter,49.0,2025-01-06,18,6,4,1,2.83,34.75,14,49.8,27,72.75,0
CUST-0720,Noah Mahato,DataFlow,noah.mahato@dataflow.com,Pro,199.0,2025-04-20,14,5,3,1,3.6,38.8,0,55.3,50,49.67,0
CUST-0721,Ananya Garcia,Horizon Labs,ananya.garcia@horizonlabs.com,Pro,199.0,2025-01-30,17,4,1,1,2.75,39.23,0,31.8,57,42.82,0
CUST-0722,Dakota Chen,Vanguard AI,dakota.chen@vanguardai.com,Pro,199.0,2025-07-15,11,8,4,2,2.62,26.45,0,23.5,21,78.65,0
CUST-0723,Alex Williams,TechPulse,alex.williams@techpulse.com,Pro,199.0,2025-07-01,12,9,3,2,2.78,32.48,25,44.1,17,82.37,1
CUST-0724,Ananya Jones,Horizon Labs,ananya.jones@horizonlabs.com,Pro,199.0,2025-05-11,13,10,2,1,3.5,25.34,14,15.5,45,54.85,0
CUST-0725,Morgan Verma,Starlight Systems,morgan.verma@starlightsystems.com,Pro,199.0,2025-02-22,16,10,7,5,2.4,38.77,7,30.6,0,100.0,1
CUST-0726,Dakota Taylor,TechPulse,dakota.taylor@techpulse.com,Enterprise,799.0,2025-07-25,11,3,3,1,2.0,24.0,14,49.8,28,71.42,0
CUST-0727,Pat Mahato,Vanguard AI,pat.mahato@vanguardai.com,Enterprise,799.0,2025-03-07,16,6,5,1,2.0,10.7,0,51.2,21,78.88,0
CUST-0728,Morgan Patel,Acme Corp,morgan.patel@acmecorp.com,Pro,199.0,2025-03-18,15,2,0,0,3.5,15.6,0,68.1,84,15.19,0
CUST-0729,Riley Jones,TechPulse,riley.jones@techpulse.com,Enterprise,799.0,2025-03-05,16,2,2,0,2.5,24.0,0,78.9,61,38.11,0
CUST-0730,Casey Smith,Starlight Systems,casey.smith@starlightsystems.com,Enterprise,799.0,2025-09-06,9,10,5,2,3.0,21.3,0,59.3,19,80.07,0
CUST-0731,Aarav Johnson,CloudScale,aarav.johnson@cloudscale.com,Pro,199.0,2025-06-22,12,7,3,1,2.86,13.6,0,65.8,45,54.56,0
CUST-0732,Morgan Smith,Starlight Systems,morgan.smith@starlightsystems.com,Pro,199.0,2025-02-11,16,6,3,4,2.17,40.4,7,80.1,7,92.86,1
CUST-0733,Taylor Anderson,Synergy Tech,taylor.anderson@synergytech.com,Enterprise,799.0,2025-02-17,16,9,5,3,2.44,33.48,0,68.8,6,93.56,1
CUST-0734,Sam Garcia,Synergy Tech,sam.garcia@synergytech.com,Starter,49.0,2025-03-03,16,4,2,0,3.5,32.4,0,94.9,71,28.51,0
CUST-0735,Rohan Jackson,TechPulse,rohan.jackson@techpulse.com,Enterprise,799.0,2025-01-19,17,8,6,3,3.0,35.95,0,20.9,0,100.0,1
CUST-0736,Noah Miller,Apex Global,noah.miller@apexglobal.com,Starter,49.0,2025-07-29,11,5,3,2,2.6,27.6,0,63.6,33,66.84,0
CUST-0737,Alex Taylor,ByteWorks,alex.taylor@byteworks.com,Starter,49.0,2025-07-06,12,2,0,1,3.5,16.95,25,64.5,59,40.55,0
CUST-0738,Taylor Rodriguez,Vanguard AI,taylor.rodriguez@vanguardai.com,Enterprise,799.0,2025-01-07,18,3,2,1,3.0,9.5,14,51.2,44,55.28,0
CUST-0739,Jordan Jackson,QuantumSoft,jordan.jackson@quantumsoft.com,Pro,199.0,2025-03-02,16,2,2,0,2.5,24.0,0,50.1,59,40.99,0
CUST-0740,Chris Rodriguez,InnoWave,chris.rodriguez@innowave.com,Enterprise,799.0,2025-08-29,10,3,2,0,3.67,10.1,0,31.4,66,33.53,0
CUST-0741,Chris Chen,Acme Corp,chris.chen@acmecorp.com,Enterprise,799.0,2025-08-06,10,10,7,1,2.6,27.97,0,59.7,10,89.23,1
CUST-0742,Liam Verma,InnoWave,liam.verma@innowave.com,Starter,49.0,2025-05-13,13,7,6,2,1.86,7.4,0,18.7,0,100.0,1
CUST-0743,Sam Chen,InnoWave,sam.chen@innowave.com,Enterprise,799.0,2025-04-28,14,10,7,5,2.5,13.0,25,57.2,0,100.0,1
CUST-0744,Aarav Smith,Starlight Systems,aarav.smith@starlightsystems.com,Pro,199.0,2025-04-04,15,8,3,1,3.38,31.14,25,17.9,29,70.21,0
CUST-0745,Siddharth Anderson,CloudScale,siddharth.anderson@cloudscale.com,Enterprise,799.0,2025-06-04,13,9,6,0,2.89,22.77,0,82.6,33,66.63,0
CUST-0746,Aarav Jones,ByteWorks,aarav.jones@byteworks.com,Enterprise,799.0,2025-01-28,17,3,0,1,3.33,15.97,3,79.4,72,27.19,0
CUST-0747,Jordan Garcia,QuantumSoft,jordan.garcia@quantumsoft.com,Pro,199.0,2025-04-17,14,4,3,2,2.0,56.7,0,87.8,22,77.22,0
CUST-0748,Jordan Patel,DataFlow,jordan.patel@dataflow.com,Enterprise,799.0,2025-05-28,13,9,4,3,2.89,23.82,3,56.0,14,85.09,1
CUST-0749,Morgan Sharma,Horizon Labs,morgan.sharma@horizonlabs.com,Starter,49.0,2025-09-19,9,4,2,0,3.5,22.2,0,77.1,69,30.29,0
CUST-0750,Dakota Kim,Starlight Systems,dakota.kim@starlightsystems.com,Pro,199.0,2025-09-12,9,9,5,2,2.78,31.3,0,79.4,20,79.84,0
CUST-0751,Dakota Patel,Apex Global,dakota.patel@apexglobal.com,Enterprise,799.0,2025-04-14,14,6,4,1,3.17,37.5,3,31.1,34,65.36,0
CUST-0752,Emily Williams,InnoWave,emily.williams@innowave.com,Pro,199.0,2025-08-30,10,10,3,1,3.7,30.31,0,58.5,51,48.55,0
CUST-0753,Dakota Anderson,Horizon Labs,dakota.anderson@horizonlabs.com,Starter,49.0,2025-04-06,15,6,4,1,2.67,21.9,0,93.6,38,61.31,0
CUST-0754,Noah Sharma,CloudScale,noah.sharma@cloudscale.com,Starter,49.0,2025-06-17,12,7,2,3,2.86,34.26,7,54.7,28,71.87,0
CUST-0755,Riley Johnson,DataFlow,riley.johnson@dataflow.com,Pro,199.0,2025-06-17,12,8,6,2,2.38,43.1,0,41.1,5,94.89,1
CUST-0756,Taylor Jackson,Synergy Tech,taylor.jackson@synergytech.com,Pro,199.0,2025-01-12,17,7,1,0,3.86,15.97,0,16.5,74,25.49,0
CUST-0757,Chris Patel,Vanguard AI,chris.patel@vanguardai.com,Enterprise,799.0,2025-08-08,10,3,1,2,1.0,34.95,14,59.0,27,72.5,0
CUST-0758,Siddharth Mahato,InnoWave,siddharth.mahato@innowave.com,Starter,49.0,2025-08-24,10,3,0,1,3.0,13.0,0,87.3,72,27.27,0
CUST-0759,Priya Sharma,Synergy Tech,priya.sharma@synergytech.com,Starter,49.0,2025-08-03,11,4,1,2,3.0,12.57,0,21.7,48,51.83,0
CUST-0760,Liam Williams,ByteWorks,liam.williams@byteworks.com,Pro,199.0,2025-04-14,14,4,2,0,2.75,27.2,0,57.2,61,38.28,0
CUST-0761,Jordan Jones,DataFlow,jordan.jones@dataflow.com,Starter,49.0,2025-07-22,11,6,2,0,3.83,7.92,0,47.4,69,30.59,0
CUST-0762,Casey Davis,Nexus Solutions,casey.davis@nexussolutions.com,Pro,199.0,2025-01-17,17,4,3,3,2.0,14.1,0,54.5,17,82.55,1
CUST-0763,Noah Davis,Acme Corp,noah.davis@acmecorp.com,Enterprise,799.0,2025-02-05,17,2,1,0,3.0,56.2,0,55.0,63,36.5,0
CUST-0764,Liam Rodriguez,Horizon Labs,liam.rodriguez@horizonlabs.com,Pro,199.0,2025-01-23,17,8,3,2,2.38,26.06,0,57.2,30,69.28,0
CUST-0765,Priya Anderson,Nexus Solutions,priya.anderson@nexussolutions.com,Pro,199.0,2025-09-09,9,9,3,4,3.11,47.05,25,63.6,2,97.75,1
CUST-0766,Olivia Sharma,QuantumSoft,olivia.sharma@quantumsoft.com,Enterprise,799.0,2025-06-07,12,5,1,0,3.6,13.32,0,32.3,74,25.97,0
CUST-0767,Aarav Verma,Synergy Tech,aarav.verma@synergytech.com,Starter,49.0,2025-09-21,9,9,3,1,3.0,23.57,7,54.6,41,58.74,0
CUST-0768,Jordan Jackson,TechPulse,jordan.jackson@techpulse.com,Pro,199.0,2025-03-22,15,2,1,1,3.0,28.6,0,47.6,60,39.24,0
CUST-0769,Ananya Kim,Acme Corp,ananya.kim@acmecorp.com,Enterprise,799.0,2025-10-02,9,7,3,5,2.29,15.15,3,51.6,0,100.0,1
CUST-0770,Taylor Chen,DataFlow,taylor.chen@dataflow.com,Enterprise,799.0,2025-03-24,15,8,3,2,2.25,20.36,0,74.2,31,68.58,0
CUST-0771,Alex Garcia,TechPulse,alex.garcia@techpulse.com,Pro,199.0,2025-02-24,16,9,3,2,3.33,22.07,14,87.1,32,67.02,0
CUST-0772,Noah Miller,Vanguard AI,noah.miller@vanguardai.com,Starter,49.0,2025-05-26,13,4,1,2,2.75,35.7,14,51.6,40,59.24,0
CUST-0773,Aarav Brown,ByteWorks,aarav.brown@byteworks.com,Pro,199.0,2025-05-20,13,3,1,1,2.67,39.2,0,58.5,59,40.82,0
CUST-0774,Alex Jones,TechPulse,alex.jones@techpulse.com,Enterprise,799.0,2025-05-09,13,8,2,2,3.5,32.78,0,42.6,46,53.74,0
CUST-0775,Chris Chen,InnoWave,chris.chen@innowave.com,Pro,199.0,2025-02-03,17,8,4,2,3.5,33.35,25,53.4,16,83.66,1
CUST-0776,Sophia Thomas,Starlight Systems,sophia.thomas@starlightsystems.com,Pro,199.0,2025-10-17,8,6,5,1,1.83,9.7,0,67.8,21,78.55,0
CUST-0777,Priya Brown,Horizon Labs,priya.brown@horizonlabs.com,Enterprise,799.0,2025-02-20,16,2,2,1,2.0,24.0,0,90.4,49,50.96,0
CUST-0778,Aarav Smith,DataFlow,aarav.smith@dataflow.com,Starter,49.0,2025-09-09,9,5,3,0,2.6,41.6,0,34.5,50,49.75,0
CUST-0779,Emily Miller,Apex Global,emily.miller@apexglobal.com,Starter,49.0,2025-06-06,13,5,3,2,2.2,10.95,0,58.5,29,70.55,0
CUST-0780,Siddharth Johnson,TechPulse,siddharth.johnson@techpulse.com,Enterprise,799.0,2025-05-15,13,8,5,4,2.25,13.37,0,69.3,0,100.0,1
CUST-0781,Priya Chen,Starlight Systems,priya.chen@starlightsystems.com,Enterprise,799.0,2025-08-26,10,4,1,0,4.0,21.9,0,18.1,75,24.19,0
CUST-0782,Priya Brown,Vanguard AI,priya.brown@vanguardai.com,Pro,199.0,2025-06-13,12,7,1,2,3.71,30.6,0,26.2,54,45.67,0
CUST-0783,Jordan Kim,QuantumSoft,jordan.kim@quantumsoft.com,Starter,49.0,2025-07-01,12,5,3,1,2.4,45.1,3,54.6,38,61.14,0
CUST-0784,Taylor Brown,Starlight Systems,taylor.brown@starlightsystems.com,Starter,49.0,2025-06-01,13,8,6,3,1.88,51.6,14,67.8,0,100.0,1
CUST-0785,Noah Taylor,QuantumSoft,noah.taylor@quantumsoft.com,Pro,199.0,2025-01-31,17,5,1,0,3.6,13.77,0,86.8,79,20.52,0
CUST-0786,Emily Johnson,Acme Corp,emily.johnson@acmecorp.com,Starter,49.0,2025-05-19,13,5,2,3,1.6,19.4,14,67.0,15,84.9,1
CUST-0787,Jordan Patel,TechPulse,jordan.patel@techpulse.com,Starter,49.0,2025-02-08,16,6,4,2,2.5,30.5,7,19.8,15,84.22,1
CUST-0788,Olivia Jackson,QuantumSoft,olivia.jackson@quantumsoft.com,Pro,199.0,2025-01-17,17,4,4,0,2.25,24.0,0,35.7,39,60.43,0
CUST-0789,Dakota Jones,InnoWave,dakota.jones@innowave.com,Starter,49.0,2025-05-24,13,9,6,2,2.56,20.9,0,26.3,5,94.93,1
CUST-0790,Casey Kim,Acme Corp,casey.kim@acmecorp.com,Pro,199.0,2025-10-16,8,4,1,2,3.0,20.2,14,73.1,44,55.09,0
CUST-0791,Aarav Mahato,Vanguard AI,aarav.mahato@vanguardai.com,Enterprise,799.0,2025-07-01,12,7,4,1,2.86,14.1,0,57.6,36,63.38,0
CUST-0792,Olivia Garcia,Acme Corp,olivia.garcia@acmecorp.com,Pro,199.0,2025-05-30,13,7,2,4,2.43,25.96,0,43.9,17,82.18,1
CUST-0793,Riley Brown,Acme Corp,riley.brown@acmecorp.com,Pro,199.0,2025-04-03,15,2,1,2,1.5,60.9,0,23.4,28,71.66,0
CUST-0794,Sam Taylor,CloudScale,sam.taylor@cloudscale.com,Pro,199.0,2025-02-13,16,6,2,3,2.17,45.02,7,79.9,25,74.88,0
CUST-0795,Olivia Anderson,Horizon Labs,olivia.anderson@horizonlabs.com,Pro,199.0,2025-06-29,12,3,1,1,3.33,18.65,0,18.8,60,39.45,0
CUST-0796,Liam Thomas,ByteWorks,liam.thomas@byteworks.com,Pro,199.0,2025-06-28,12,10,6,3,3.0,26.6,0,91.6,5,94.84,1
CUST-0797,Ananya Chen,Nexus Solutions,ananya.chen@nexussolutions.com,Enterprise,799.0,2025-03-19,15,8,3,1,3.5,19.06,0,44.1,48,51.59,0
CUST-0798,Emily Garcia,Apex Global,emily.garcia@apexglobal.com,Starter,49.0,2025-05-08,13,2,2,0,2.0,24.0,0,77.0,57,42.3,0
CUST-0799,Ananya Smith,Acme Corp,ananya.smith@acmecorp.com,Enterprise,799.0,2025-10-04,9,2,1,0,2.0,30.5,0,80.7,66,33.93,0
CUST-0800,Ananya Sharma,QuantumSoft,ananya.sharma@quantumsoft.com,Starter,49.0,2025-03-06,16,10,9,1,2.3,13.0,25,39.6,0,100.0,1
CUST-0801,Emily Anderson,InnoWave,emily.anderson@innowave.com,Starter,49.0,2025-02-02,17,6,3,2,2.67,23.1,14,15.6,20,79.51,0
CUST-0802,Aarav Chen,Synergy Tech,aarav.chen@synergytech.com,Enterprise,799.0,2025-04-29,14,3,3,0,2.0,24.0,0,18.7,43,56.13,0
CUST-0803,Priya Jones,Acme Corp,priya.jones@acmecorp.com,Enterprise,799.0,2025-06-25,12,4,4,2,1.75,24.0,7,70.4,14,85.16,1
CUST-0804,Olivia Garcia,Vanguard AI,olivia.garcia@vanguardai.com,Enterprise,799.0,2025-08-28,10,5,3,1,2.4,7.5,14,43.3,31,68.87,0
CUST-0805,Liam Thomas,InnoWave,liam.thomas@innowave.com,Pro,199.0,2025-09-25,9,9,5,2,3.0,29.62,0,46.5,18,81.35,0
CUST-0806,Sophia Mahato,TechPulse,sophia.mahato@techpulse.com,Pro,199.0,2025-09-26,9,7,6,1,2.14,4.9,0,17.9,10,89.07,1
CUST-0807,Rohan Chen,CloudScale,rohan.chen@cloudscale.com,Enterprise,799.0,2025-05-01,14,5,3,3,2.0,51.95,25,37.4,0,100.0,1
CUST-0808,Olivia Miller,Horizon Labs,olivia.miller@horizonlabs.com,Starter,49.0,2025-04-05,15,10,7,3,2.1,16.63,0,31.6,0,100.0,1
CUST-0809,Riley Davis,Vanguard AI,riley.davis@vanguardai.com,Starter,49.0,2025-08-12,10,4,2,0,3.0,12.8,0,68.4,64,35.16,0
CUST-0810,Taylor Mahato,Starlight Systems,taylor.mahato@starlightsystems.com,Starter,49.0,2025-02-13,16,3,2,1,3.0,20.3,3,31.8,49,50.62,0
CUST-0811,Chris Jackson,Starlight Systems,chris.jackson@starlightsystems.com,Pro,199.0,2025-02-17,16,6,3,1,3.5,14.6,0,65.7,50,49.43,0
CUST-0812,Sam Sharma,Synergy Tech,sam.sharma@synergytech.com,Enterprise,799.0,2025-08-06,10,9,7,5,2.56,38.4,0,29.6,0,100.0,1
CUST-0813,Casey Anderson,DataFlow,casey.anderson@dataflow.com,Enterprise,799.0,2025-03-13,15,3,2,1,2.67,9.2,3,20.6,45,54.41,0
CUST-0814,Sam Chen,DataFlow,sam.chen@dataflow.com,Starter,49.0,2025-01-30,17,4,2,1,2.0,13.7,14,69.1,38,61.49,0
CUST-0815,Noah Sharma,CloudScale,noah.sharma@cloudscale.com,Enterprise,799.0,2025-01-28,17,10,5,2,3.5,16.14,14,46.8,14,85.72,1
CUST-0816,Morgan Mahato,Vanguard AI,morgan.mahato@vanguardai.com,Enterprise,799.0,2025-07-17,11,3,3,0,1.67,24.0,0,69.4,46,53.73,0
CUST-0817,Olivia Patel,Apex Global,olivia.patel@apexglobal.com,Enterprise,799.0,2025-08-07,10,7,2,3,2.71,11.48,0,34.4,29,70.85,0
CUST-0818,Ananya Miller,QuantumSoft,ananya.miller@quantumsoft.com,Starter,49.0,2025-05-30,13,2,2,1,1.5,24.0,0,81.7,44,55.83,0
CUST-0819,Chris Patel,Vanguard AI,chris.patel@vanguardai.com,Starter,49.0,2025-05-06,14,3,1,0,3.33,37.95,0,83.0,76,23.03,0
CUST-0820,Liam Davis,DataFlow,liam.davis@dataflow.com,Starter,49.0,2025-09-19,9,9,2,4,2.78,19.9,3,28.2,17,82.76,1
CUST-0821,Pat Garcia,ByteWorks,pat.garcia@byteworks.com,Pro,199.0,2025-01-14,17,3,0,0,4.0,18.93,0,28.7,84,15.13,0
CUST-0822,Jordan Jackson,DataFlow,jordan.jackson@dataflow.com,Starter,49.0,2025-09-05,9,7,4,1,3.14,27.43,7,41.2,33,66.94,0
CUST-0823,Alex Williams,Nexus Solutions,alex.williams@nexussolutions.com,Starter,49.0,2025-08-15,10,4,2,2,2.0,52.2,0,29.3,24,75.07,0
CUST-0824,Jordan Verma,InnoWave,jordan.verma@innowave.com,Starter,49.0,2025-02-03,17,9,4,1,3.33,31.0,0,25.3,37,62.8,0
CUST-0825,Sam Miller,Synergy Tech,sam.miller@synergytech.com,Starter,49.0,2025-05-09,13,7,6,2,2.29,32.8,0,72.1,7,92.5,1
CUST-0826,Dakota Verma,DataFlow,dakota.verma@dataflow.com,Enterprise,799.0,2025-05-27,13,6,2,3,3.0,20.25,3,85.6,34,65.24,0
CUST-0827,Aarav Garcia,ByteWorks,aarav.garcia@byteworks.com,Starter,49.0,2025-07-25,11,4,3,2,2.25,15.6,3,94.3,31,68.37,0
CUST-0828,Aarav Taylor,QuantumSoft,aarav.taylor@quantumsoft.com,Pro,199.0,2025-03-27,15,3,1,1,3.33,35.35,0,61.9,64,35.14,0
CUST-0829,Liam Kim,TechPulse,liam.kim@techpulse.com,Pro,199.0,2025-08-14,10,5,1,2,2.8,34.75,0,26.2,47,52.98,0
CUST-0830,Ananya Mahato,CloudScale,ananya.mahato@cloudscale.com,Enterprise,799.0,2025-09-02,10,10,5,2,2.5,29.04,3,26.3,10,89.17,1
CUST-0831,Siddharth Verma,Starlight Systems,siddharth.verma@starlightsystems.com,Pro,199.0,2025-08-20,10,10,6,4,2.8,14.95,0,93.0,0,100.0,1
CUST-0832,Rohan Smith,TechPulse,rohan.smith@techpulse.com,Enterprise,799.0,2025-07-02,12,10,4,0,3.8,18.87,0,81.4,56,43.46,0
CUST-0833,Rohan Kim,Starlight Systems,rohan.kim@starlightsystems.com,Enterprise,799.0,2025-01-27,17,3,0,1,3.67,30.07,3,18.0,69,30.67,0
CUST-0834,Alex Johnson,Synergy Tech,alex.johnson@synergytech.com,Pro,199.0,2025-02-15,16,7,5,3,1.57,50.95,25,57.0,0,100.0,1
